playerId,name,position,team,sourceRank,primarySource,primaryProjection,scheduleProjection,scheduleVbdDelta,fbg,legacyFbgWeekly,cbs,fantasyPros,pff,sourceMedian,sourceRange,candidateModel,vbd,expectedVbd,vbdDelta,cbsVbd,fantasyProsVbd,pffVbd,intrinsic,market,maxBid,packMarket,packMaxBid,monotoneRoomCurveMarket,fbgValue,fbgGlobalRank,mflAav,fbgLatestTeam,fbgNegativeWeeks,marketPositionRank,fbgPositionRank,mflPositionRank,flags
fbg:BrowMa05,Hollywood Brown,WR,PHI,138,Thunder Bowl Consensus,51.5,54.5,3.0,22.4,22.0,,80.9,,51.7,58.5,,-159.3,-159.3,0.0,,-129.2,,1,1,1,1,1,1,1,372,,PHI,0,122,120,,PROJECTION_SOURCE_RANGE_50
fbg:BurkTr00,Treylon Burks,WR,WAS,140,Thunder Bowl Consensus,31.6,34.6,3.0,18.4,16.4,,45.0,,31.7,26.6,,-179.2,-179.2,0.0,,-165.1,,1,1,1,1,1,1,,,,WAS,0,150,,,
cbs:26696063,Dominic Lovett,WR,DET,141,Thunder Bowl Consensus,34.0,37.0,3.0,,0.0,34.0,,,34.0,,,-176.8,-176.8,0.0,-173.2,,,1,1,1,1,1,1,,,,DET,0,143,,,
cbs:2828751,Colton Dowell,WR,SF,142,Thunder Bowl Consensus,28.7,31.7,3.0,,,28.7,,,28.7,,,-182.1,-182.1,0.0,-178.5,,,1,1,1,1,1,1,,,,,,164,,,
cbs:3122273,Trey Palmer,WR,NO,143,Thunder Bowl Consensus,34.0,37.0,3.0,,,34.0,,,34.0,,,-176.8,-176.8,0.0,-173.2,,,1,1,1,1,1,1,,,,,,144,,,
fbg:RoyaJa00,Jalen Royals,WR,KC,145,Thunder Bowl Consensus,17.6,20.6,3.0,17.3,22.0,,18.0,,17.6,0.7,,-193.2,-193.2,0.0,,-192.1,,1,1,1,1,1,1,1,373,,KC,0,190,121,,
cbs:2868959,Charlie Jones,WR,CIN,146,Thunder Bowl Consensus,3.6,6.6,3.0,3.6,0.0,,,,3.6,,,-207.2,-207.2,0.0,,,,1,1,1,1,1,1,,,,CIN,0,231,,,
fbg:DuliAs00,Ashton Dulin,WR,IND,147,Thunder Bowl Consensus,46.1,49.1,3.0,19.7,21.2,54.8,64.1,,54.8,44.4,62.4,-164.7,-164.7,0.0,-152.4,-146.0,,1,1,1,1,1,1,1,382,,IND,0,128,124,,
fbg:WilsRo02,Roman Wilson,WR,PIT,148,Thunder Bowl Consensus,48.0,51.0,3.0,67.0,21.6,,28.7,,47.9,38.3,,-162.8,-162.8,0.0,,-181.4,,1,1,1,1,1,1,1,377,,PIT,1,127,122,,FBG_NEGATIVE_WEEK
fbg:CousKi00,Kirk Cousins,QB,LV,31,Thunder Bowl Consensus,111.7,111.0,-0.7,154.3,163.4,127.1,53.3,,127.1,101.0,57.0,-227.1,-227.1,0.0,-209.7,-292.0,,1,1,1,1,1,1,,,3.24,LV,0,34,,35,PROJECTION_SOURCE_RANGE_50|CANDIDATE_MODEL_OUTLIER
cbs:2865894,Ihmir Smith-Marsette,WR,ARI,149,Thunder Bowl Consensus,32.4,35.4,3.0,,,32.4,,,32.4,,,-178.4,-178.4,0.0,-174.8,,,1,1,1,1,1,1,,,,,,147,,,
fbg:AlleKa01,Kaytron Allen,RB,WAS,97,Thunder Bowl Consensus,33.1,32.3,-0.8,44.5,27.4,,21.5,,33.0,23.0,35.7,-157.0,-157.0,0.0,,-174.8,,1,1,1,1,1,1,,,5.49,WAS,0,85,,43,
fbg:TuckSe00,Sean Tucker,RB,TB,98,Thunder Bowl Consensus,33.2,32.4,-0.8,34.5,20.5,,31.9,,33.2,2.6,32.1,-156.9,-156.9,0.0,,-164.4,,1,1,1,1,1,1,,,1.74,TB,0,84,,69,
cbs:26695655,Lewis Bond,WR,HOU,150,Thunder Bowl Consensus,9.5,12.5,3.0,10.4,,,8.5,,9.4,1.9,,-201.3,-201.3,0.0,,-201.6,,1,1,1,1,1,1,,,,,,207,,,
cbs:2804732,Elijah Cooks,WR,NO,151,Thunder Bowl Consensus,28.6,31.6,3.0,,,28.6,,,28.6,,,-182.2,-182.2,0.0,-178.6,,,1,1,1,1,1,1,,,,,,166,,,
cbs:3171149,Ke'Shawn Williams,WR,CIN,152,Thunder Bowl Consensus,1.2,4.2,3.0,1.2,,,,,1.2,,,-209.6,-209.6,0.0,,,,1,1,1,1,1,1,,,,,,246,,,
cbs:2867377,Carlos Washington Jr.,RB,MIA,102,Thunder Bowl Consensus,22.9,22.1,-0.8,,,,22.9,,22.9,,,-167.2,-167.2,0.0,,-173.4,,1,1,1,1,1,1,,,,,,95,,,
fbg:WillKy01,Kyle Williams,WR,NE,153,Thunder Bowl Consensus,19.7,22.7,3.0,17.0,20.0,,22.4,,19.7,5.4,,-191.1,-191.1,0.0,,-187.7,,1,1,1,1,1,1,1,390,,NE,0,185,126,,
cbs:29380891,Kameron Johnson,WR,TB,154,Thunder Bowl Consensus,2.1,5.1,3.0,2.4,,,1.8,,2.1,0.6,,-208.7,-208.7,0.0,,-208.3,,1,1,1,1,1,1,,,,,,241,,,
fbg:RaymKa00,Kalif Raymond,WR,CHI,155,Thunder Bowl Consensus,59.6,62.6,3.0,72.3,24.7,,46.8,,59.5,25.5,,-151.2,-151.2,0.0,,-163.3,,1,1,1,1,1,1,1,353,,CHI,0,119,114,,
cbs:3159102,Andre Baccellia,WR,ARI,156,Thunder Bowl Consensus,30.7,33.7,3.0,,,30.7,,,30.7,,,-180.1,-180.1,0.0,-176.5,,,1,1,1,1,1,1,,,,,,152,,,
fbg:DikeCh00,Chimere Dike,WR,TEN,157,Thunder Bowl Consensus,75.3,78.3,3.0,34.0,19.4,113.6,79.3,,79.3,79.6,108.3,-135.5,-135.5,0.0,-93.6,-130.8,,1,1,1,1,1,1,1,398,2.97,TEN,0,102,128,64,PROJECTION_SOURCE_RANGE_50
cbs:26726935,Josh Cameron,WR,JAC,158,Thunder Bowl Consensus,15.1,18.1,3.0,,0.0,30.4,0.0,,15.2,30.4,,-195.7,-195.7,0.0,-176.8,-210.1,,1,1,1,1,1,1,,,,JAX,0,196,,,
cbs:2815163,Salvon Ahmed,RB,CHI,104,Thunder Bowl Consensus,2.0,1.1,-0.9,2.0,,,,,2.0,,,-188.2,-188.2,0.0,,,,1,1,1,1,1,1,,,,,,154,,,
cbs:3163291,Israel Abanikanda,RB,DAL,105,Thunder Bowl Consensus,23.0,22.1,-0.9,,,,23.0,,23.0,,,-167.2,-167.2,0.0,,-173.3,,1,1,1,1,1,1,,,,,,94,,,
cbs:3168666,Deuce Vaughn,RB,DEN,106,Thunder Bowl Consensus,21.4,20.6,-0.8,,,21.4,,,21.4,,,-168.7,-168.7,0.0,-164.4,,,1,1,1,1,1,1,,,,,,101,,,
cbs:2964236,Dameon Pierce,RB,PHI,107,Thunder Bowl Consensus,22.1,21.3,-0.8,,,,22.1,,22.1,,,-168.0,-168.0,0.0,,-174.2,,1,1,1,1,1,1,,,,,,99,,,
fbg:HollMa00,Mack Hollins,WR,NE,159,Thunder Bowl Consensus,28.0,31.0,3.0,28.0,19.9,,28.1,,28.1,0.1,,-182.8,-182.8,0.0,,-182.0,,1,1,1,1,1,1,1,393,,NE,0,168,127,,
cbs:2240685,Cedrick Wilson Jr.,WR,DET,161,Thunder Bowl Consensus,30.0,33.0,3.0,,0.0,30.0,,,30.0,,,-180.8,-180.8,0.0,-177.2,,,1,1,1,1,1,1,,,,DET,0,154,,,
fbg:VakiSi99,Sione Vaki,RB,DET,108,Thunder Bowl Consensus,27.6,26.9,-0.7,27.6,16.7,,,,27.6,,,-162.4,-162.4,0.0,,,,1,1,1,1,1,1,,,,DET,0,90,,,
cbs:28901170,Eli Heidenreich,RB,PIT,109,Thunder Bowl Consensus,4.5,3.6,-0.9,4.5,,,,,4.5,,,-185.7,-185.7,0.0,,,,1,1,1,1,1,1,,,,,,144,,,
cbs:2968474,Ronnie Bell,WR,NO,162,Thunder Bowl Consensus,29.7,32.7,3.0,,,29.7,,,29.7,,,-181.1,-181.1,0.0,-177.5,,,1,1,1,1,1,1,,,,,,157,,,
fbg:JohnKa01,Kaleb Johnson,RB,PIT,110,Thunder Bowl Consensus,6.6,5.7,-0.9,8.4,16.8,,4.8,,6.6,3.6,,-183.6,-183.6,0.0,,-191.5,,1,1,1,1,1,1,,,,PIT,0,138,,,
cbs:3122024,Jakobie Keeney-James,WR,GB,164,Thunder Bowl Consensus,28.7,31.7,3.0,,,28.7,,,28.7,,,-182.1,-182.1,0.0,-178.5,,,1,1,1,1,1,1,,,,,,165,,,
cbs:3166803,Brenden Rice,WR,GB,165,Thunder Bowl Consensus,29.4,32.4,3.0,,,29.4,,,29.4,,,-181.4,-181.4,0.0,-177.8,,,1,1,1,1,1,1,,,,,,158,,,
cbs:3121860,Zonovan Knight,RB,ARI,111,Thunder Bowl Consensus,20.1,19.2,-0.9,,,20.1,,,20.1,,,-170.1,-170.1,0.0,-165.7,,,1,1,1,1,1,1,,,,,,104,,,
cbs:3171033,Malik Heath,WR,ATL,166,Thunder Bowl Consensus,29.0,32.0,3.0,,,29.0,,,29.0,,,-181.8,-181.8,0.0,-178.2,,,1,1,1,1,1,1,,,,,,160,,,
fbg:SandRa00,Raheim Sanders,RB,CLE,112,Thunder Bowl Consensus,20.0,19.2,-0.8,20.0,17.8,,,,20.0,,,-170.1,-170.1,0.0,,,,1,1,1,1,1,1,,,,CLE,1,105,,,FBG_NEGATIVE_WEEK
cbs:2818351,David Moore,WR,CAR,167,Thunder Bowl Consensus,6.2,9.2,3.0,6.2,4.1,,,,6.2,,,-204.6,-204.6,0.0,,,,1,1,1,1,1,1,,,,CAR,0,217,,,
cbs:2865783,Brandon Smith,WR,PIT,168,Thunder Bowl Consensus,28.7,31.7,3.0,,,28.7,,,28.7,,,-182.1,-182.1,0.0,-178.5,,,1,1,1,1,1,1,,,,,,161,,,
cbs:2963723,Bryce Ford-Wheaton,WR,NYG,169,Thunder Bowl Consensus,28.7,31.7,3.0,,,28.7,,,28.7,,,-182.1,-182.1,0.0,-178.5,,,1,1,1,1,1,1,,,,,,162,,,
cbs:3126493,Casey Washington,WR,ATL,170,Thunder Bowl Consensus,28.7,31.7,3.0,,0.0,28.7,,,28.7,,,-182.1,-182.1,0.0,-178.5,,,1,1,1,1,1,1,,,,CAR,0,163,,,TEAM_CONFLICT_FBG
cbs:3133899,Terrell Jennings,RB,NE,113,Thunder Bowl Consensus,19.7,18.9,-0.8,,,19.7,,,19.7,,,-170.4,-170.4,0.0,-166.1,,,1,1,1,1,1,1,,,,,,106,,,
cbs:3123569,Eric Gray,RB,NYG,114,Thunder Bowl Consensus,2.4,1.5,-0.9,2.4,,,,,2.4,,,-187.8,-187.8,0.0,,,,1,1,1,1,1,1,,,,,,151,,,
fbg:LaubDy00,Dylan Laube,RB,LV,115,Thunder Bowl Consensus,19.6,18.7,-0.9,19.6,14.0,,,,19.6,,,-170.6,-170.6,0.0,,,,1,1,1,1,1,1,,,,LV,0,107,,,
cbs:2963426,Blake Watson,RB,TEN,117,Thunder Bowl Consensus,19.1,18.2,-0.9,,,19.1,,,19.1,,,-171.1,-171.1,0.0,-166.7,,,1,1,1,1,1,1,,,,,,108,,,
cbs:3162613,Malachi Corley,WR,CLE,172,Thunder Bowl Consensus,5.3,8.3,3.0,1.2,0.0,,9.4,,5.3,8.2,,-205.5,-205.5,0.0,,-200.7,,1,1,1,1,1,1,,,,CLE,0,225,,,
fbg:BurkDe00,Deion Burks,WR,IND,174,Thunder Bowl Consensus,10.6,13.6,3.0,10.6,15.3,,,,10.6,,,-200.2,-200.2,0.0,,,,1,1,1,1,1,1,,,,IND,0,205,,,
cbs:2184383,K.J. Osborn,WR,TEN,176,Thunder Bowl Consensus,27.1,30.1,3.0,,0.0,27.1,,,27.1,,,-183.7,-183.7,0.0,-180.1,,,1,1,1,1,1,1,,,,TEN,0,172,,,
fbg:GoulAn00,Anthony Gould,WR,IND,175,Thunder Bowl Consensus,16.5,19.5,3.0,16.5,16.2,,,,16.5,,,-194.3,-194.3,0.0,,,,1,1,1,1,1,1,,,,IND,0,193,,,
cbs:3165205,Darius Cooper,WR,PHI,178,Thunder Bowl Consensus,13.7,16.7,3.0,18.5,0.0,,8.9,,13.7,9.6,,-197.1,-197.1,0.0,,-201.2,,1,1,1,1,1,1,,,,PHI,0,200,,,
cbs:2968506,Hassan Haskins,RB,LAC,119,Thunder Bowl Consensus,16.9,16.1,-0.8,,,16.9,,,16.9,,,-173.2,-173.2,0.0,-168.9,,,1,1,1,1,1,1,,,,,,116,,,
fbg:FielMa00,Malachi Fields,WR,NYG,180,Thunder Bowl Consensus,67.9,70.9,3.0,74.9,22.3,69.1,59.6,,69.1,15.3,,-142.9,-142.9,0.0,-138.1,-150.5,,1,1,1,1,1,1,1,371,,NYG,1,110,119,,FBG_NEGATIVE_WEEK
fbg:LaneJa00,Jaylin Lane,WR,WAS,181,Thunder Bowl Consensus,22.5,25.5,3.0,10.5,7.8,,34.7,,22.6,24.2,,-188.3,-188.3,0.0,,-175.4,,1,1,1,1,1,1,,,,WAS,0,183,,,
cbs:3170389,LaJohntay Wester,WR,BAL,183,Thunder Bowl Consensus,1.8,4.8,3.0,1.8,0.0,,,,1.8,,,-209.0,-209.0,0.0,,,,1,1,1,1,1,1,,,,BAL,0,244,,,
fbg:ThomZa01,Zavion Thomas,WR,CHI,184,Thunder Bowl Consensus,34.2,37.2,3.0,23.1,17.4,44.9,34.9,,34.9,21.8,,-176.6,-176.6,0.0,-162.3,-175.2,,1,1,1,1,1,1,,,,CHI,0,142,,,
cbs:2964726,Ryan Miller,WR,NYG,185,Thunder Bowl Consensus,24.4,27.4,3.0,,,24.4,,,24.4,,,-186.4,-186.4,0.0,-182.8,,,1,1,1,1,1,1,,,,,,179,,,
fbg:WhitJo04,Jordan Whittington,WR,LAR,186,Thunder Bowl Consensus,34.5,37.5,3.0,37.8,15.0,,31.1,,34.5,6.7,,-176.3,-176.3,0.0,,-179.0,,1,1,1,1,1,1,,,,LAR,0,141,,,
cbs:3122529,Tahj Washington,WR,MIA,187,Thunder Bowl Consensus,24.1,27.1,3.0,,0.0,24.1,,,24.1,,,-186.7,-186.7,0.0,-183.1,,,1,1,1,1,1,1,,,,MIA,0,180,,,
fbg:WatsDe00,Deshaun Watson,QB,CLE,32,Thunder Bowl Consensus,177.0,177.2,0.2,167.2,154.8,197.9,166.1,,167.2,31.8,70.4,-160.9,-160.9,0.0,-138.9,-179.2,,1,1,1,1,1,1,,,2.31,CLE,1,32,,39,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:HutcXa00,Xavier Hutchinson,WR,HOU,189,Thunder Bowl Consensus,96.7,99.7,3.0,91.6,15.1,108.0,90.8,,91.6,17.2,73.3,-114.1,-114.1,0.0,-99.2,-119.3,,1,1,1,1,1,1,,,0.31,HOU,0,86,,87,
fbg:HarrNa00,Najee Harris,RB,FA,123,Thunder Bowl Consensus,48.9,48.1,-0.8,41.8,11.7,,56.1,,49.0,14.3,31.6,-141.2,-141.2,0.0,,-140.2,,1,1,1,1,1,1,,,,FA,0,74,,,
cbs:3161133,Mason Kinsey,WR,TEN,190,Thunder Bowl Consensus,11.6,14.6,3.0,,0.0,23.4,0.0,,11.7,23.4,,-199.2,-199.2,0.0,-183.8,-210.1,,1,1,1,1,1,1,,,,TEN,0,204,,,
fbg:JordJa00,Jawhar Jordan,RB,HOU,124,Thunder Bowl Consensus,38.3,37.4,-0.9,21.6,9.7,43.0,50.5,,43.0,28.9,19.4,-151.9,-151.9,0.0,-142.8,-145.8,,1,1,1,1,1,1,,,,HOU,0,81,,,
fbg:SarrEl00,Elijah Sarratt,WR,BAL,191,Thunder Bowl Consensus,26.6,29.6,3.0,19.7,13.9,,33.5,,26.6,13.8,,-184.2,-184.2,0.0,,-176.6,,1,1,1,1,1,1,,,,BAL,0,174,,,
fbg:AlixRa00,Rasheen Ali,RB,BAL,125,Thunder Bowl Consensus,15.7,14.8,-0.9,15.7,11.8,,,,15.7,,16.0,-174.5,-174.5,0.0,,,,1,1,1,1,1,1,,,,BAL,0,117,,,
cbs:2963569,Elijah Moore,WR,PHI,192,Thunder Bowl Consensus,22.5,25.5,3.0,,0.0,22.5,,,22.5,,,-188.3,-188.3,0.0,-184.7,,,1,1,1,1,1,1,,,,PHI,0,182,,,
fbg:LambKe00,Keandre Lambert-Smith,WR,LAC,193,Thunder Bowl Consensus,13.0,16.0,3.0,8.1,15.0,,17.9,,13.0,9.8,,-197.8,-197.8,0.0,,-192.2,,1,1,1,1,1,1,,,,LAC,0,201,,,
cbs:2961993,British Brooks,RB,HOU,126,Thunder Bowl Consensus,2.4,1.5,-0.9,,,,2.4,,2.4,,,-187.8,-187.8,0.0,,-193.9,,1,1,1,1,1,1,,,,,,150,,,
fbg:BondIs00,Isaiah Bond,WR,CLE,194,Thunder Bowl Consensus,31.7,34.7,3.0,32.9,13.4,,30.5,,31.7,2.4,,-179.1,-179.1,0.0,,-179.6,,1,1,1,1,1,1,,,,CLE,1,149,,,FBG_NEGATIVE_WEEK
cbs:3124679,Evan Hull,RB,HOU,127,Thunder Bowl Consensus,10.5,9.6,-0.9,,,10.5,,,10.5,,,-179.7,-179.7,0.0,-175.3,,,1,1,1,1,1,1,,,,,,132,,,
fbg:HornJi00,Jimmy Horn Jr.,WR,CAR,195,Thunder Bowl Consensus,25.4,28.4,3.0,29.5,10.9,,21.3,,25.4,8.2,,-185.4,-185.4,0.0,,-188.8,,1,1,1,1,1,1,,,,CAR,0,177,,,
fbg:TinsMi00,Mitch Tinsley,WR,CIN,196,Thunder Bowl Consensus,18.2,21.2,3.0,26.4,14.6,,9.9,,18.1,16.5,,-192.6,-192.6,0.0,,-200.2,,1,1,1,1,1,1,,,,CIN,0,189,,,
fbg:YounCo00,Colbie Young,WR,CIN,198,Thunder Bowl Consensus,40.0,43.0,3.0,40.7,12.7,,39.3,,40.0,1.4,,-170.8,-170.8,0.0,,-170.8,,1,1,1,1,1,1,,,,CIN,0,133,,,
fbg:IngoAl00,Alec Ingold,RB,LAC,129,Thunder Bowl Consensus,15.1,14.2,-0.9,14.0,6.1,,16.2,,15.1,2.2,,-175.1,-175.1,0.0,,-180.1,,1,1,1,1,1,1,,,,LAC,0,118,,,
fbg:ThomBr02,Brenen Thompson,WR,LAC,199,Thunder Bowl Consensus,26.2,29.2,3.0,25.1,13.0,,27.4,,26.3,2.3,,-184.6,-184.6,0.0,,-182.7,,1,1,1,1,1,1,,,,LAC,0,175,,,
fbg:HuntJa02,Jarquez Hunter,RB,LAR,131,Thunder Bowl Consensus,4.0,3.1,-0.9,4.0,10.8,,,,4.0,,,-186.2,-186.2,0.0,,,,1,1,1,1,1,1,,,,LAR,0,145,,,
fbg:McLaJa00,Jaleel McLaughlin,RB,DEN,132,Thunder Bowl Consensus,6.0,5.1,-0.9,6.0,5.7,,,,6.0,,,-184.2,-184.2,0.0,,,,1,1,1,1,1,1,,,,DEN,0,141,,,
cbs:2963641,Zamir White,RB,LV,133,Thunder Bowl Consensus,10.9,10.0,-0.9,,,10.9,,,10.9,,,-179.3,-179.3,0.0,-174.9,,,1,1,1,1,1,1,,,,,,130,,,
fbg:NealDe00,Devin Neal,RB,NO,134,Thunder Bowl Consensus,18.7,17.9,-0.8,18.3,8.8,,19.2,,18.8,0.9,22.6,-171.4,-171.4,0.0,,-177.1,,1,1,1,1,1,1,,,,NO,0,110,,,
fbg:AlleCy00,Cyrus Allen,WR,KC,201,Thunder Bowl Consensus,50.6,53.6,3.0,57.2,13.7,,43.9,,50.5,13.3,,-160.2,-160.2,0.0,,-166.2,,1,1,1,1,1,1,,,,KC,0,123,,,
cbs:26718347,Gage Larvadain,WR,CLE,202,Thunder Bowl Consensus,0.6,3.6,3.0,0.6,0.0,,,,0.6,,,-210.2,-210.2,0.0,,,,1,1,1,1,1,1,,,,CLE,0,249,,,
fbg:McGoSe00,Seth McGowan,RB,IND,135,Thunder Bowl Consensus,22.8,21.9,-0.9,22.3,7.6,,23.4,,22.9,1.1,37.8,-167.4,-167.4,0.0,,-172.9,,1,1,1,1,1,1,,,2.32,IND,0,97,,61,
fbg:AustCa00,Calvin Austin III,WR,NYG,203,Thunder Bowl Consensus,64.2,67.2,3.0,54.6,16.4,79.4,59.0,,59.0,24.8,83.9,-146.6,-146.6,0.0,-127.8,-151.1,,1,1,1,1,1,1,,,,NYG,1,112,,,FBG_NEGATIVE_WEEK
fbg:FeltTa00,Tai Felton,WR,MIN,204,Thunder Bowl Consensus,17.0,20.0,3.0,25.3,11.3,,8.6,,16.9,16.7,,-193.8,-193.8,0.0,,-201.5,,1,1,1,1,1,1,,,,MIN,1,191,,,FBG_NEGATIVE_WEEK
fbg:RicaPa00,Patrick Ricard,RB,NYG,137,Thunder Bowl Consensus,8.1,7.2,-0.9,8.9,4.4,,7.2,,8.1,1.7,,-182.1,-182.1,0.0,,-189.1,,1,1,1,1,1,1,,,,NYG,0,136,,,
fbg:GuerIs00,Isaac Guerendo,RB,SF,138,Thunder Bowl Consensus,11.0,10.1,-0.9,7.2,7.1,,14.9,,11.1,7.7,25.2,-179.2,-179.2,0.0,,-181.4,,1,1,1,1,1,1,,,,SF,0,129,,,
fbg:AlleKe00,Keenan Allen,WR,FA,205,Thunder Bowl Consensus,131.3,134.3,3.0,97.5,11.4,155.5,141.5,,141.5,58.0,,-79.5,-79.5,0.0,-51.7,-68.6,,1,1,1,1,1,1,,,,FA,0,64,,,PROJECTION_SOURCE_RANGE_50
fbg:DillA.00,AJ Dillon,RB,CAR,140,Thunder Bowl Consensus,59.9,59.4,-0.5,8.7,6.8,72.3,99.5,,72.3,90.8,79.0,-129.9,-129.9,0.0,-113.5,-96.8,,1,1,1,1,1,1,,,,CAR,0,69,,,PROJECTION_SOURCE_RANGE_50
fbg:BrazCh01,Chris Brazzell II,WR,CAR,206,Thunder Bowl Consensus,8.5,11.5,3.0,16.9,6.4,0.0,,,8.4,16.9,,-202.3,-202.3,0.0,-207.2,,,1,1,1,1,1,1,,,,CAR,0,209,,,
cbs:2186388,Alex Bachman,WR,LV,208,Thunder Bowl Consensus,16.9,19.9,3.0,,,16.9,,,16.9,,,-193.9,-193.9,0.0,-190.3,,,1,1,1,1,1,1,,,,,,192,,,
fbg:SkowBe00,Ben Skowronek,WR,PIT,207,Thunder Bowl Consensus,8.2,11.2,3.0,12.3,9.2,,4.1,,8.2,8.2,,-202.6,-202.6,0.0,,-206.0,,1,1,1,1,1,1,,,,PIT,0,211,,,
fbg:StroPi00,Pierre Strong Jr,RB,GB,141,Thunder Bowl Consensus,2.0,1.1,-0.9,2.0,8.1,,,,2.0,,,-188.2,-188.2,0.0,,,,1,1,1,1,1,1,,,,GB,0,153,,,
cbs:3161112,Reggie Gilliam,RB,NE,142,Thunder Bowl Consensus,8.3,7.4,-0.9,,,,8.3,,8.3,,,-181.9,-181.9,0.0,,-188.0,,1,1,1,1,1,1,,,,,,135,,,
cbs:2804813,Gabe Davis,WR,BUF,209,Thunder Bowl Consensus,16.5,19.5,3.0,,0.0,16.5,,,16.5,,,-194.3,-194.3,0.0,-190.7,,,1,1,1,1,1,1,,,,FA,0,194,,,TEAM_CONFLICT_FBG
fbg:JohnRo07,Roschon Johnson,RB,CHI,143,Thunder Bowl Consensus,20.2,19.4,-0.8,6.1,6.3,,34.4,,20.3,28.3,32.2,-169.9,-169.9,0.0,,-161.9,,1,1,1,1,1,1,,,,CHI,0,103,,,
fbg:DortGr00,Greg Dortch,WR,DET,210,Thunder Bowl Consensus,18.8,21.8,3.0,23.1,9.0,,14.5,,18.8,8.6,,-192.0,-192.0,0.0,,-195.6,,1,1,1,1,1,1,,,,DET,0,186,,,
fbg:MillJa01,Jam Miller,RB,NE,144,Thunder Bowl Consensus,13.8,12.9,-0.9,2.8,5.1,,25.0,,13.9,22.2,37.3,-176.4,-176.4,0.0,,-171.3,,1,1,1,1,1,1,,,1.15,NE,0,123,,71,
fbg:WillSa00,Savion Williams,WR,GB,211,Thunder Bowl Consensus,38.9,41.9,3.0,18.3,10.3,,59.7,,39.0,41.4,,-171.9,-171.9,0.0,,-150.4,,1,1,1,1,1,1,,,,GB,0,135,,,
cbs:2967664,Julius Chestnut,RB,TEN,145,Thunder Bowl Consensus,6.2,5.3,-0.9,,,6.2,,,6.2,,,-184.0,-184.0,0.0,-179.6,,,1,1,1,1,1,1,,,,,,139,,,
cbs:2968491,Ben VanSumeren,RB,BUF,146,Thunder Bowl Consensus,7.0,6.2,-0.8,,,7.0,,,7.0,,,-183.1,-183.1,0.0,-178.8,,,1,1,1,1,1,1,,,,,,137,,,
fbg:MullKa00,Kalel Mullings,RB,TEN,147,Thunder Bowl Consensus,5.7,4.8,-0.9,5.7,4.4,,,,5.7,,,-184.5,-184.5,0.0,,,,1,1,1,1,1,1,,,,TEN,0,142,,,
cbs:3127427,Xavier Gipson,WR,NYG,212,Thunder Bowl Consensus,13.9,16.9,3.0,,,13.9,,,13.9,,,-196.9,-196.9,0.0,-193.3,,,1,1,1,1,1,1,,,,,,199,,,
fbg:WeavXa00,Xavier Weaver,WR,ARI,213,Thunder Bowl Consensus,6.0,9.0,3.0,6.0,8.2,,,,6.0,,,-204.8,-204.8,0.0,,,,1,1,1,1,1,1,,,,ARI,0,219,,,
fbg:GoodTy00,Tyler Goodson,RB,ATL,149,Thunder Bowl Consensus,6.1,5.2,-0.9,6.1,3.2,,,,6.1,,,-184.1,-184.1,0.0,,,,1,1,1,1,1,1,,,,ATL,0,140,,,
fbg:SamuCu00,Curtis Samuel,WR,FA,215,Thunder Bowl Consensus,5.5,8.5,3.0,10.8,0.0,0.0,,,5.4,10.8,,-205.3,-205.3,0.0,-207.2,,,1,1,1,1,1,1,,,,FA,0,224,,,
fbg:TiptMa00,Mason Tipton,WR,NO,214,Thunder Bowl Consensus,14.4,17.4,3.0,12.4,5.8,,16.5,,14.4,4.1,,-196.4,-196.4,0.0,,-193.6,,1,1,1,1,1,1,,,,NO,0,197,,,
fbg:HuntKa00,Kareem Hunt,RB,FA,152,Thunder Bowl Consensus,1.8,0.9,-0.9,1.8,1.4,,,,1.8,,,-188.4,-188.4,0.0,,,,1,1,1,1,1,1,,,,FA,0,156,,,
fbg:MixoJo00,Joe Mixon,RB,FA,153,Thunder Bowl Consensus,1.8,0.9,-0.9,1.8,1.4,,,,1.8,,,-188.4,-188.4,0.0,,,,1,1,1,1,1,1,,,,FA,0,155,,,
fbg:DallDe00,DeeJay Dallas,RB,JAX,155,Thunder Bowl Consensus,1.6,0.7,-0.9,1.6,1.8,,,,1.6,,,-188.6,-188.6,0.0,,,,1,1,1,1,1,1,,,,JAX,0,157,,,
fbg:McNiJe00,Jeremy McNichols,RB,WAS,154,Thunder Bowl Consensus,8.6,7.7,-0.9,8.6,1.6,,,,8.6,,22.7,-181.6,-181.6,0.0,,,,1,1,1,1,1,1,,,,WAS,0,134,,,
fbg:RobiDe01,Demarcus Robinson,WR,SF,216,Thunder Bowl Consensus,40.5,43.5,3.0,9.0,4.9,59.7,53.4,,53.4,50.7,67.7,-170.3,-170.3,0.0,-147.5,-156.7,,1,1,1,1,1,1,,,,SF,0,131,,,PROJECTION_SOURCE_RANGE_50
fbg:PattJa00,Jaret Patterson,RB,LAC,156,Thunder Bowl Consensus,4.9,4.0,-0.9,4.9,1.7,,,,4.9,,,-185.3,-185.3,0.0,,,,1,1,1,1,1,1,,,,LAC,0,143,,,
fbg:BensTr01,Trey Benson,RB,ARI,157,Thunder Bowl Consensus,1.4,0.5,-0.9,1.4,0.9,,,,1.4,,,-188.8,-188.8,0.0,,,,1,1,1,1,1,1,,,,ARI,0,158,,,
